Unnamed: 0,COG0016_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0048_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0049_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0051_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0052_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0072_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0080_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0081_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0087_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0088_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0090_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0091_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0092_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0093_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0094_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0096_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0097_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0098_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0099_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0100_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0103_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0127_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0149_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0164_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0184_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0185_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0186_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0197_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0198_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0200_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0244_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0256_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0343_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0504_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0532_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0533_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,COG0541_all_epi_gap10_keep50_arc1855TACK_AsgardaddID.VAEtxt,PCA_Score1(0.4874976881913336),PCA_Score2(0.1065223558858469),PCA_Score3(0.060740089929832625)
GCA_013388835,0.2121885548942717,0.3957148080685446,0.6836277124153356,0.5377544131423484,0.5762624218207599,0.2043051526647469,0.7073105420380269,0.6426757340892275,0.7771582904612361,0.4192982618050626,0.0125852537595813,0.2293657190443047,0.1636567781421466,0.6566955194681454,0.2557892064222634,0.6625086870714559,0.5519268467718873,0.5918115014881798,0.2099207977131003,0.2107297225466367,0.3217701369506038,0.1072167857558886,0.5736662573411305,0.0367025179800129,0.6634885277468658,0.790384637109845,0.2591339466259511,0.6923679554843052,0.5754194054452741,0.4235184193882139,0.6198293931254589,0.0769463493330338,0.8044075262069755,0.4737513986381135,0.6199051478189149,0.7532516107929964,0.5635168327450607,3.8690217133278204,1.0053925067419194,-0.9117740583832441
GCA_014729055,0.3367384923942936,0.2613213224415927,,0.0617137526183142,0.2921988926627875,,0.3761212939006201,0.3697597737100896,0.3482038227351638,0.4956471096737961,0.2860049377819994,,,,0.6185519952782015,0.2233898065140866,0.3178967282161446,0.2343080371491248,0.2925526321139693,0.2253564851948573,,0.3984487894130779,,0.0892113948045819,,0.4605008020421385,,0.4459547548198165,,,,0.1152205959706168,0.2047983484786283,0.3201911108193376,0.0477690726864843,0.638095875289098,0.4752202438226086,0.13303019578656655,2.8800753647216504,1.5873215416845734
GCA_014729315,,,,0.1329249530639634,0.8640587544964525,,0.9247975253382488,0.729113171057795,,,0.5267700037317397,0.38630553119755,,,,,0.6846937390172942,0.2347835800074848,0.7810046644671039,0.3176766392764298,0.7245917222090048,0.3925227480746974,,0.0350308130201535,0.4671599553165249,0.9508265085691328,,0.7334046913872555,,,0.9727366430606572,0.0953358496842249,0.5267523684936376,0.8399984634095785,0.1825645890547961,0.7357837583082633,1.0,4.852404140324627,3.9024019115146213,1.2473543486677714
GCA_014729935,0.2385962477727501,0.1847639792845438,0.3641342528245258,0.1066942942334432,,0.2216244246792114,0.2556926375889647,0.3297268898744653,0.2567594659737724,,,0.1362022450311106,0.3810533671536943,0.1794336864154603,0.5471621500997969,0.2893048464878158,0.2404881550847079,,0.1554332909447938,0.3582862427752084,0.1533265448189034,0.1958009975598979,,0.0704154733433163,0.254272637253342,0.4689432416400715,0.2482976666276168,0.4875353511566062,0.2133216167386402,0.3329245451380947,0.351489444550865,0.1738688842437968,0.2140071580861692,0.4916082798351358,0.0640481998620714,0.3026528272885522,0.5634801424162617,-1.313289705747053,1.6376548143590657,0.7538331882407107
GCA_015520535,0.0286814586683728,0.3068917839749479,0.0793695717050171,0.2105191399680506,0.1123002777437424,0.0932731709164209,0.0858673205155034,0.1950405384757894,0.0859347262558995,0.160264055614228,0.2199076933973338,0.1261707118008775,0.3221751892860453,,0.2722773145979451,0.1250030599083096,0.1740818165890289,0.0270870425543493,0.1120223636042226,,0.0728291096902581,0.1457973315024977,,,0.1775576689193893,0.2367694381673125,,0.3342015765486902,,,0.1940811585096797,0.1576693909530676,0.2093266767888495,0.1781113045013748,0.0859015237614628,0.1579572131535624,0.160194896031112,-4.132420557819949,0.5910896840973504,0.051631155905149384
GCA_015522385,0.6427080784033014,0.3968843214914093,0.1259193414622652,0.0994951436099648,0.0218781803454771,0.1409163594965887,0.3395843110044539,0.1840149753676649,0.162255693094653,,0.0867841540875178,0.2571966440711892,0.33813509452565,0.559876804748028,0.3689084024637226,0.1772385090174782,0.1199556881354393,0.0883279712168722,0.1057574049631607,0.4804787574665121,0.1888127668218276,0.1222982884329636,,0.096356408051572,0.2078206523509224,0.4309892700228965,0.254826532794984,0.3532519803623828,,,0.2673501966357793,0.1091489741064115,0.0399977091108075,0.1081404712436597,0.0927164901578134,0.3948759724378718,0.1599892505696602,-2.904581211808934,0.769826603890324,1.9747619321367336
GCA_015523565,0.5314786216017751,0.3273918888751775,0.0795398098111956,0.1003836154238871,0.0140578123199344,0.1370222125321521,0.3384870688032571,0.1820879496162495,0.1704514803249397,0.3309873187014137,0.0992147565723617,0.2260357797541405,0.3147021862321926,0.5566092083785954,0.3955128389577362,0.1729462095806169,0.1092761156424958,0.083049496358887,0.0883778137166286,0.4593671883334117,0.176805119178017,0.1884189327114298,,1.0,0.1967422142854353,0.4261225545962717,0.3709010398049046,0.3704125930515914,0.2254640607649486,0.3188301803411807,0.2775571756659493,0.1276520610465652,0.1510041021057703,0.116218431880883,0.0999389580854029,0.3873956905047287,0.1693582761635098,-2.5764876551327776,-1.5924243969725862,5.703898516669542
GCA_016292335,0.0798928512184196,,0.0334015708422825,0.1737400884976453,0.0908895561761744,0.0846010640384467,0.3649860572362993,0.0522971789194872,0.2021580170583846,0.1746986850005632,0.128333136757594,0.1792409736065276,0.2719676078553071,0.2269213453870824,0.0854802276317088,0.1022985501351983,0.2932256942731915,0.0769167969581478,0.0866734514219224,0.1956759685235998,0.1337439620202545,,,,0.1492470136725298,0.2659848541310433,0.2986898897698481,,0.1338678627476661,0.2937636104043849,0.2679733467712453,0.0983910046637512,0.3418578483475751,0.0095979548713486,0.0638333014780894,,0.1944254874235066,-4.304351372855372,1.1496776355464542,0.07799800057405835
GCA_016550415,0.1161460729738459,0.2840641238306447,0.1077849257227357,0.1293921428411177,0.1102828915471243,0.1046401066494447,0.375537419610953,0.1248289876244569,0.2097085338361189,0.2025612664540157,0.1870830162186965,0.2349467406564186,0.0642770895471152,0.1908089706116011,0.1986390366219222,0.3345476063157586,0.2220605377696984,0.0367615330908292,0.0521472334767631,0.0788736914899195,0.196201441164293,0.1113772334453044,0.3041377948611163,0.0093815553555676,0.2455903121045081,0.2496764695439013,0.3894743244777126,0.2174582976071797,0.2056072844708635,0.3445497746003341,0.3918798462034571,0.0881822167419815,,0.227481637925616,0.0305159086167316,0.2175540163283535,0.2573090158410419,-3.753497240378314,1.7758050890767405,-0.4741618820681062
GCA_016839445,0.1596109864287332,,,0.7955766843242063,0.6392080812543537,0.1206223384618372,0.7521386135136096,0.8011193526830817,0.8976039237191614,0.4195065692444035,0.0052749201687904,0.2213483854537754,0.2002717134746771,0.8473144783080133,0.297106834541042,0.7270665402715815,0.8248234094864729,0.7099017610470397,0.1921718404326807,0.2200525930324256,0.3055551895760058,0.1109779068190367,0.6804968699761768,0.0541270948202473,0.8663329766791339,0.6890841080156968,0.2737139966021738,,0.6315912777053779,0.7199868219052712,0.7920530617569772,0.1125031568908207,0.8143567795892414,0.4427481960353563,0.6293788197366393,0.6941401933364669,0.6752298199887846,5.286293241558339,0.47786476348971746,-2.255602423305963
GCA_016839515,,0.1640046337240453,0.0863207281124753,0.0691625841401223,0.066358730531325,,0.2000818517365932,0.1859574868109692,0.1671505232864177,0.1643543557778145,0.2302073028766406,0.1812375208191919,0.2628233043264266,0.1285740993495695,0.3020707070895576,0.1999046689551311,0.1408935843828178,0.0487111927131889,0.1521423290365482,0.2266424924991296,0.0651934394361297,0.2340638635562914,,,0.238947659560333,0.2445290241434098,0.1854291690299946,0.4185876549575155,0.0833894320739361,,0.2481789722499646,0.1823901766591169,0.185605519499443,0.1662497373191521,0.0880595527408288,0.2601918872084821,0.1531940164700417,-4.115379845624535,0.9997875651738333,1.331844346374959
GCA_016839555,0.5210223810806454,0.2001416989258337,0.6619934064382935,0.1177001312249324,0.7246580743594916,0.2752808795996301,1.0,0.6785418406465868,0.3934607965118104,0.8094974912369555,0.4774429630655031,0.361166998470494,0.9450810155862318,0.9011014400503284,0.8212902947826293,0.1381153894975906,0.5679357970455523,0.1985052386375083,0.6575504031276403,0.306825584866331,0.6523822892524471,0.5337017024818396,,0.0232938425724179,0.4740317672094442,0.8014799755968661,0.7058699299828265,0.6593670987434813,,,0.6965311834828829,0.0967577315663564,0.541414614830906,0.8060703742225228,0.1721503795928629,0.6258050284645198,0.7826368064772414,5.780979654105515,5.827559644151397,2.567241762808015
GCA_016839805,0.0808242704798909,0.3143282671508933,0.1252453121008776,0.1028990321651974,0.1072663616981,0.1148704451178753,0.3658077891067933,0.0991046702337768,0.1740462430940605,0.1907398553823694,0.1963497576032492,0.2304959172908011,0.3211512125926635,0.1974900003988211,0.2825846788315452,0.3738338421303623,0.2102466215343221,0.0366321046744511,0.0978423936254777,0.3249430186358321,0.1372397214719725,0.1292303550084888,0.2879253073594309,0.0333253420668098,0.2002885944531022,0.3665295304075721,0.3932966082009099,0.3052675805411575,0.110372594445356,0.3148635611788079,0.3967574100995678,0.1660538230690786,0.1222880458853615,0.2934030789693357,0.0381245378997334,0.2493085139604659,0.2658782954052102,-3.478606996840902,1.439705247159987,-0.38536540826849797
GCA_016839905,0.456678615085845,0.2200750914780558,0.8411571211565886,,0.6551376260416756,0.2919157539254018,,0.9287674347980196,0.4062952324856715,1.0,0.6101436150086481,0.4163888106852458,0.845166932354012,0.8252031376127775,0.9123371263733802,0.1477926848118345,0.5896578669809404,,0.6137647236570255,,0.8201875053540194,0.462811394909629,,0.021700034666761,0.6014137426069058,0.855520857335942,0.793903114531724,0.8129530058705111,,,0.8771935046854265,0.1007216136696991,0.7849518928358019,0.8590411225513329,0.1106828161957836,0.8301280339416218,0.7224664196832864,6.87643780118084,6.377106791652545,1.6340838313604862
