Unnamed: 0,COG0016_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0048_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0049_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0051_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0052_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0072_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0080_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0081_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0087_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0088_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0090_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0091_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0092_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0093_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0094_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0096_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0097_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0098_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0099_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0100_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0103_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0127_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0149_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0164_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0184_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0185_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0186_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0197_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0198_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0200_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0244_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0256_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0343_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0504_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0532_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0533_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,COG0541_all_epi_gap10_keep50_arc1855DPANNaddID.VAEtxt,PCA_Score1(0.3429300811689295),PCA_Score2(0.09302615406499874),PCA_Score3(0.07736511513770089)
GCA_001723855,,0.1049353434903546,0.1322190185031354,0.2096521002707015,,,,0.0892385808606508,0.1355272345225077,0.0423871046202263,0.1309426502509192,,0.3024275013009315,0.2892157564957049,0.1072211135091516,0.1990546983299954,0.2556916206193677,0.3607106959638489,0.2473502924033743,0.4848699173997399,0.1311124897846491,0.2182458053164267,0.7943677289803652,0.228928105577554,0.1084169718486518,,0.546435624298195,0.0666074438785437,,,0.1457417145352479,0.2424245983364017,0.9259871907579492,,,0.1956912012664945,,-2.4642812090123076,-0.8116631510409588,1.8655397580120359
GCA_001761425,,0.1658295544610512,,0.9393803343369796,0.0135355894037303,0.0386384527330007,0.9025769701990034,0.1306891002542152,,,0.0689137866942063,,,0.0875667920749542,0.1136351574034576,0.3249784514169034,,0.2529801506921096,0.3133223001657099,0.17549261245087,0.0907614383621858,,0.1253650100241944,0.179805888908685,,0.182382509697596,0.0825438511064762,0.2581093959772657,,,,,,0.0660727443156538,,0.2417149341826696,,-2.395448620825091,1.3587023387197474,-0.8923654106479225
GCA_001784635,0.0928899711044005,0.2879903414261077,0.6942311790240712,0.5052870116716032,0.1545634923209354,,,0.3228018879947925,0.280854674168027,0.2170330605316809,0.0910741519907547,,0.2251246041117867,0.1028617604160192,0.2245864069247676,0.4869382861558295,0.4714762661169702,0.6448709040468507,0.0970659992219809,0.0602194336860792,0.3668683236717602,,0.0630459402709304,0.3068129365107627,0.0921658172918281,0.6001139748528938,0.2985980780603967,0.2054326068208958,0.2377922289745137,,0.0539455252527486,0.157777530003287,,0.663061934800391,0.2369938840005366,,0.0085396816736059,-1.7956663790874954,2.7498569395149324,-0.5696442702802555
GCA_001786395,0.4884473705545694,0.155237301706681,0.1246533225885111,0.2802772129458903,0.2994596152143376,0.1304490551104055,,,0.1914284234984784,,0.4084894577574154,,0.3505348113927501,0.2380974687164506,0.4481757174984733,,0.3503262624657726,0.2762461047432573,0.3596494416762229,,0.1665596139941473,0.1795598616776278,,0.2248113808742374,,0.4441732142639831,,0.2600914827089567,0.4580076022167469,,0.2149858626428491,0.2535049111206274,,,,,0.4064449646702816,-0.5248959904709679,-1.1176003233741056,0.306505463979996
GCA_001871415,0.485222252466624,0.4260373904769168,0.4406233946580125,0.5199347775762417,0.2545862941006023,0.2361234926974499,,0.31258259582128,0.1814984686094411,0.3148147550696534,0.3012065685199953,0.0746853837822483,0.2620910382500013,0.4755101609735855,0.4685593935202623,0.1478613706295624,0.3129479406896439,0.3055731973314614,0.2269487098199475,0.3593034628376536,0.1957006037327501,,,0.1282769196374356,0.3812806111384223,0.2345735012548161,,,,0.3312953132357126,0.0960531455115908,0.0778069703221247,,0.2840839132647278,0.1821364245211006,0.3773066323218627,0.3135637327114973,-1.1026414020235142,-0.4952317581024118,-0.8873157991168986
GCA_001871475,0.5098328977816684,0.3865840908472354,0.3836081438379449,0.6743154490300113,0.3441588306026599,0.1541740353118164,0.2859856493227106,0.3466333410238697,0.4593087550489401,0.3058206650138683,0.4650890974968189,,0.7390109789383857,0.3459319327322309,0.3235313978790569,0.4418000993797994,0.6174435622023794,0.3865264064173056,0.3017741827357147,0.2950924073950584,0.4817262426508142,0.1665527517046665,0.3806601432184968,0.350494620180374,0.4671495593959684,0.5553389841035653,,0.2868693450981069,,,0.2240220936893901,0.6236003270244345,,0.1709920268844421,,0.3891842591270217,0.4047332349620104,2.183455466063542,2.1500938328448425,-0.22285794706909778
GCA_001871535,0.4290341681172191,0.3578901101062868,0.4666097440937943,0.4276327069139689,0.2335242516019904,0.2469254869978314,,0.4229228479465334,0.3040095236253022,0.3920634641761766,0.3013538071297382,,0.5008316215791708,,,,,0.4395337765377342,0.4742866892305256,0.0842507404817726,0.4797351932253295,0.1270643208275934,0.2826198550135496,0.2645938174923218,0.4581842938485074,0.4750122810087839,,0.2349024153320852,,,0.2055068619359494,0.3332425056160966,,0.1436250585026664,0.1109054660191209,0.3612017594333051,0.2214860521097564,0.21445058406945627,1.5683639868124444,0.3987877108627695
GCA_001871595,0.3189632430225447,0.4267761739955096,0.3030151343310543,0.4417861498655045,0.1867812325789224,0.123014910787033,,0.2896017002924224,0.3627646778600317,0.105229980492409,0.2150777775212606,,0.2203570106787049,0.4789003196954408,0.3457524497487689,0.0623434766675486,0.5227983405245438,0.3107645538463361,0.2550554420514987,0.3412487566791748,0.5781992048592104,0.1057775913825457,0.2476385628846645,0.2524343855072686,,0.2995885991318052,,0.787169636920983,,,0.2269146711368261,0.2799738222182298,,0.2263325447020452,0.202363627520759,0.4105712180386812,0.3525592357999469,-0.3418331279561836,0.4282570936962093,0.07764901400479049
GCA_001872315,0.3748095962639887,0.1386292364127588,0.1382202505611195,0.2570243584788643,0.4204995449549124,0.1632689027259125,,0.5028114699841816,0.3371358146424272,,0.4094112472251945,,0.3613868518371843,0.3087522592601113,0.3249083402905792,0.6121133907663857,0.5118484642513096,0.3490502995078056,0.3764712153926972,0.6576230166387903,0.1637347517829085,,,0.3133003902251327,,,,0.2660418495325955,0.5564016818837083,,0.241365197767037,0.1981100657112764,,,0.4965747282138385,0.835892743702002,0.5696167053392089,1.5407447122505076,-2.1975324172939334,0.33880219898426267
GCA_002069705,0.793493977070162,0.154442029502915,0.1959236257594806,0.6131012496321412,0.7102931964872111,0.3329889233271734,,,0.3319566449745763,,0.4360146588655786,,0.3805870481423775,0.4636618764130542,0.6164981293343806,0.6723218862382653,0.2842812322300362,0.3094384205699367,0.4770335524519734,0.8638404096482708,0.4171479374967014,,0.6824434439693883,0.5127941263985734,,0.567529212800947,,0.6312901289297438,0.4855457769723956,,0.3821315623749276,0.4303319716299921,,,0.4205134808679446,0.6854233226100419,0.6916241869537918,4.583295610132965,-2.2976831769864625,-0.2186331429079724
GCA_002254545,0.3341576363343929,0.4143650526081761,0.7078719637948195,0.4813209366296004,0.1425235680491802,0.0378501625902503,,0.3138067385640208,0.3589788701643511,0.2950982662120293,0.0949712794858103,,0.1645597908448463,0.0762183957660754,0.2174593607159042,0.1938379216253856,0.6054585115467211,0.2535630469355218,0.2132386200797758,0.1310227431356053,0.5240584290230801,,,0.2625251386577267,0.1234313920059504,,0.3345872544934171,,0.2205280626620332,0.3742944605588739,,0.0784484784928383,,,0.1673284506860879,0.0605421573575727,0.0152352446037764,-2.2302792771460607,3.042263821618854,0.6818397878214222
GCA_002254565,,0.1100807062183247,0.1970349062574574,0.2387985028924859,0.2928911666295429,,0.090700739979944,0.0625580890099758,0.1008959833252898,0.1163196606359951,0.1349064099508522,0.208222534042398,0.3077165665772228,0.25248509776346,0.0937999372564399,0.1600922975083356,0.1068930604691581,0.3413184928074219,0.2808322656978433,0.544837816901643,0.1055523824627488,0.1631970098167375,0.7574435619426927,,,0.126823827452773,0.5700064712521704,0.1274675900563267,0.2146507061771011,0.1354119211298312,0.1060210283899358,0.0637652109265094,0.8163378523974989,0.0385147501608805,0.2045845632323434,,0.179662025437876,-3.134140786571644,-0.8562226715049952,2.9245196960844435
GCA_002254805,0.2231605399856164,0.4019614848887999,0.0936595759696699,0.1063361555170947,,0.074728160701337,,0.3383185999560435,0.2015728023815443,,,,0.2083538520884086,0.1409728227168127,0.86428065437172,0.88329119872902,0.1212419280010909,0.1077258070586029,0.2626839270640529,0.4517750609528295,0.0726035103087817,,,,0.0758098793229346,,,0.2095436009837715,0.2429170901995063,0.21282490210776,,0.0912691979824153,,,,0.3635745193914998,0.2829563556119296,-1.5933733300506392,-1.8990737647991545,-0.452914596456147
GCA_002497285,0.3633851018203604,0.15516756954537,0.126756371396611,0.2762622443055056,0.40758691077434,0.2247381274127243,,0.5038601773723338,0.439712938504678,,0.4334257513261722,,0.3489237308590678,0.2877265753365213,0.3148159278533562,0.6779811526200247,0.5107985971871248,0.3251772202841932,0.4024756078112605,0.6711008091985765,0.1738802008422009,,,0.3232502045951621,,0.3828872211408307,,0.2759246549784516,0.6115974310816923,,0.2417135337161952,0.2465960905183954,,,0.4956687041653087,0.9153006769840564,,1.7583190724895668,-1.8495014322132572,0.38493963180675783
GCA_002499185,0.2189941259391748,0.2167348786582924,0.0812269793838083,0.1494003042504997,0.1936777716507941,0.0766492463054671,,,0.170195216699031,,0.2517947037274121,,0.1798658826317063,0.1317463673683065,0.9227239307142404,0.776665539168654,0.1067999038329889,0.097605910304572,0.3202630338893359,0.4316605176020243,0.1102849569870433,,,0.2780977807986605,0.069954274648128,0.3990802453300698,,0.1705696012828464,0.2340157689451685,,0.139104821357539,,,,0.1612386924906769,0.354600128014692,0.2878910106918577,-2.0724893564939233,-1.856467956629577,-0.5678679816444605
GCA_002499405,0.281164618155458,0.4134310679555504,0.2748914454564372,0.4476877320895915,0.1677613578380386,0.1178442295606196,0.1650990768624548,0.2833548092895791,0.2577040867303184,0.1233464107428592,0.2291411769439275,,0.2472402456931216,0.4587003086910947,0.4847561391536014,0.2021170765139437,0.4915419165142461,0.3202084690778787,0.310984458187998,0.2504671428243752,0.5166537079149808,,0.3461691619214295,0.2654194991854219,0.3977564173909169,0.2951943684760317,,0.6421205499053939,,,0.1998769169187598,0.3403037038128213,,0.1513329495965291,0.1466870186221994,,0.3481452745337194,-0.636531278963717,0.08759092984899333,0.37815614546235005
GCA_002502135,0.143092295188798,0.1231148980057918,0.0622538082509645,0.1391991585530914,0.0209374323578045,0.1182727795538122,,0.1202772872321904,0.15100496854223,0.0445889560035981,0.0555610903460084,0.1245796283402698,0.0701493738800938,0.2198418051258358,0.0734674867482512,0.0658426783994693,0.2845632532723627,0.1898615627088465,0.1902528955685781,0.2015487302257804,0.0879214709102598,0.0829201132842098,0.3635700071547884,0.0548759142697208,0.1598175291462777,0.196608834714242,0.2793603983442246,0.0730066999599851,0.1713649403520764,,0.0829720631290435,0.1154938183777108,,0.0295670833852225,0.1007221604513158,,0.1555859214637954,-5.777320676216457,-0.7348230581987554,0.5238549679909718
GCA_002505585,0.2773024420087871,0.5036662675912055,0.2951124049652122,0.188796302499236,0.1338054240850497,0.14309122123463,,0.1106916241990091,0.1648547926206592,0.0804227395681078,0.4410849441373077,,0.0632428403545385,0.2845214873834831,0.4776161331281631,0.2894705948409752,0.0931324643004958,0.356714811315412,0.0364150718164552,0.2602036719387551,0.2430290902879906,,,0.2272927383526071,0.3570351278185839,0.1616034859367655,0.0646328147381238,0.2769504848588943,0.0663795291166558,,0.1188827504566133,0.1155249973291025,,,0.2405793425312382,0.1356087092969521,0.3219887780033519,-3.2968585831735977,-1.3171353792540714,-1.170024832259542
GCA_002686195,0.3980641849790552,0.1143570531147504,0.1271813328825738,0.2015933928120843,,0.1357592774542856,,0.5180110645538032,0.5404382501428769,,0.4780713656362927,,0.3928201593309595,0.3674421945682643,0.3921972112355925,,0.7869772462478374,0.3452203448869733,0.3389806590131045,0.6894638242102484,,,,,,0.3083103534445751,,0.2896993664976649,0.6929655448795754,,0.2414084565276993,0.2551771882428318,,,0.4516442563172027,,0.5597358203465631,1.6827915654652952,-0.9961618042103696,0.43281042425175403
GCA_002686315,0.90048201853883,0.8427009127150997,0.5304789196225879,0.747261745131125,0.2354695398824252,0.3325591725743691,,0.6121949633336394,0.3668236428638602,0.7145398547005483,0.80433745072024,,0.6712766863408216,0.523373659097408,0.4158450865466945,0.7264525693240514,0.6402067134765104,0.7658134971231803,0.5991216437780701,,,,,0.6696835292573461,0.6571788742614005,0.7143860771946279,0.7206599027586318,0.7203361803577627,0.3017930390772071,,0.4562999735966666,0.389411176934368,,,,,0.3930954998032403,6.809544839993996,1.5906465522653683,1.1370721905053995
GCA_002686855,0.4876145633792416,0.5154538735785557,0.6305736317350941,0.5414981108826978,0.271203855770598,0.3946660975533266,,0.2900832415976607,0.2554488979473909,0.2586884447314464,0.7116802445153162,0.2297808399509683,0.3173405838392287,0.4051190612446441,0.6500537756694594,0.6138475695484966,0.3848335138700648,0.4016818661160933,0.4234105898682659,0.3870789627267736,0.5637299078000158,0.4351502975207335,,0.7389938198027306,0.5311770035986655,0.7072506977853512,0.1816940611871686,0.6766329081645132,0.2360458747743014,,0.2932701350204548,0.4250787013139966,,0.6210707261700675,,,0.6868304526466539,3.813500458512827,-0.3958420824392373,-1.5041630272825008
GCA_002687185,0.2267965963800509,0.4648332626560113,0.2144504006285579,0.2516741727425015,0.1501807833031547,0.1076967315057198,,0.1670171257559791,0.0800812652032742,0.0762559429554769,0.2047089537017981,,0.0423725146803133,0.230666076084869,0.4270836854291432,0.4975317523724135,0.0876927091426522,0.2582384577322137,0.0820504527627123,0.2271940665554797,0.1488660625133194,,0.4941256222641574,0.2065702603248292,0.5210336319233548,0.1940676518900581,0.0562951405939758,0.1877296153502607,0.1284267953402434,,0.0784418532524011,0.0596757850239551,,0.2974808780187764,0.2106850800389444,0.224195856493507,,-3.5889343531070756,-1.7050080699392893,-0.9126766673699541
GCA_002687255,0.27913284307642,0.1349335367587958,0.1243562098173086,0.253113893879508,,0.170671017200171,,0.4203788907949844,0.4806328543572451,,0.3731868808724228,,0.4057116447881868,0.3542706079110709,0.3933133210034261,,0.5471603807303773,,0.383229631902274,0.823321927333669,,,0.2550642620157071,,,0.3040138782929194,,0.3086273880717031,0.4108566558898711,,0.2331980277247531,0.1821062119462974,,,0.339878147857021,,0.5322321032839847,0.8533577097316075,-1.3196538748012954,0.30914736857855346
GCA_002687775,0.5764732641134763,0.8385985211949369,0.4352586681315862,,0.1796869947784432,0.2850607168687089,,,0.2668057364403328,0.403029463541418,0.2760969686196718,,0.6130674321983941,0.3239093643119408,0.2427098356459006,0.3819063292107076,0.2447001260189672,0.5295612563692427,,,,,0.392127790819929,,0.6049961891977741,0.4162854053795743,,,0.3278478207049109,,,0.2397769896250636,,0.3762532811371532,,0.1380581506407148,0.5168693448590469,1.2290794508854055,0.6463111064462755,0.25411719186637666
GCA_002687815,0.6330575539166801,0.5545738783057661,0.4717612857187551,0.2208408658141168,0.2175470399063884,0.329324514918574,,0.1266811366178342,0.0794552028378072,0.2238509758273132,0.5440533223465371,0.1888591174423028,0.062452040026444,0.3014718700959966,0.4844774836714395,0.4084160250373964,0.1036286779892193,0.265397217908185,0.1691607467319367,0.3018464074349106,0.2248144530100232,,0.327865453799284,0.4107847857633564,0.2732786492547389,0.1573141129188633,0.0746793112211218,0.2249111201030711,0.1365856877974001,,0.1302416613829642,0.308571262478588,,,0.3461620728794331,0.1787264698787138,0.3495551028188213,-1.6515864271194,-1.2028534877743124,-1.4809129447311526
GCA_002687825,,0.5195617727633535,0.4089455601044043,0.2651213931699256,0.1399440498093754,,,0.1847388961915906,0.1696413118039294,0.1785141274655331,0.4604305416289904,,0.0661325456316824,0.3769691842434028,0.4815498347658571,0.5835539617869904,0.1758884053245206,0.2831455499490807,0.0751129681343573,0.275017852049734,0.22865833859066,,0.4278868330020079,0.2139377908215612,0.2604951240677841,0.2230785967348764,0.1893460992056833,0.176604083077845,0.103760031821511,,0.1711617765222895,0.1982477252002653,,,0.2379822036278069,0.1425386558207264,,-2.09654114030938,-0.9294382070817909,-1.2835114885304977
GCA_002688015,0.3583173970888949,0.1503941568930114,0.1229804713033667,0.2482719874317018,0.4984602463082384,0.229731320739769,,0.5232934203016926,0.4970615886963916,,0.4156548581282575,,0.3819719799759359,0.3616516525458628,0.3556503078192944,0.5565101718128275,0.8450206089823201,0.3558285581153234,0.4747323503889927,0.6758835462127926,0.2176665408325109,,0.4367936126727658,0.3044632672641605,,0.3259374779266532,,0.2753545137338362,0.7873456644347389,,0.2405848436688009,0.2639881591179388,,,0.515151319964367,0.8402766829629914,,2.5228605369366606,-1.4569054220818076,0.7293817264995084
GCA_002688035,0.9213215501041168,0.501467191114985,0.4449801504497456,0.1742946146357624,0.1306160329632713,0.134398279709755,,0.8335184419441131,0.1534493570824436,0.384895524548662,0.3288782550738749,0.6263206729229979,0.661653493650693,0.398444880089812,0.176628015735306,0.1565202186796023,0.1731378487759497,0.8025380481360574,0.8715756322899061,0.6049732294251604,0.2241449371394639,0.4911471032571606,,,0.0941342712950498,0.0940183403003073,0.4421964397845023,0.8009129098745424,0.3452909689351958,,0.7551847501321094,0.2138627836832274,,0.4533605355000487,0.1392820363474471,0.7628507331520488,,3.175029859297747,-2.384876913787804,7.118914941554538
