Unnamed: 0,M002_baddID.VAEtxt,M004_baddID.VAEtxt,M010_baddID.VAEtxt,M011_baddID.VAEtxt,M012_baddID.VAEtxt,M014_baddID.VAEtxt,M018_baddID.VAEtxt,M021_baddID.VAEtxt,M026_baddID.VAEtxt,M027_baddID.VAEtxt,M028_baddID.VAEtxt,M029_baddID.VAEtxt,M030_baddID.VAEtxt,M033_baddID.VAEtxt,M035_baddID.VAEtxt,M036_baddID.VAEtxt,M037_baddID.VAEtxt,M038_baddID.VAEtxt,M039_baddID.VAEtxt,M040_baddID.VAEtxt,M041_baddID.VAEtxt,M042_baddID.VAEtxt,M043_baddID.VAEtxt,M045_baddID.VAEtxt,M047_baddID.VAEtxt,M048_baddID.VAEtxt,M049_baddID.VAEtxt,M051_baddID.VAEtxt,M052_baddID.VAEtxt,M053_baddID.VAEtxt,M054_baddID.VAEtxt,M055_baddID.VAEtxt,M056_baddID.VAEtxt,M057_baddID.VAEtxt,M058_baddID.VAEtxt,M059_baddID.VAEtxt,M060_baddID.VAEtxt,M064_baddID.VAEtxt,M066_baddID.VAEtxt,M067_baddID.VAEtxt,M068_baddID.VAEtxt,M069_baddID.VAEtxt,M070_baddID.VAEtxt,M071_baddID.VAEtxt,M076_baddID.VAEtxt,M078_baddID.VAEtxt,M080_baddID.VAEtxt,M086_baddID.VAEtxt,M092_baddID.VAEtxt,M093_baddID.VAEtxt,M115_baddID.VAEtxt,M116_baddID.VAEtxt,M118_baddID.VAEtxt,M119_baddID.VAEtxt,M122_baddID.VAEtxt,M123_baddID.VAEtxt,M126_baddID.VAEtxt,M128_baddID.VAEtxt,M130_baddID.VAEtxt,M132_baddID.VAEtxt,M136_baddID.VAEtxt,M138_baddID.VAEtxt,M144_baddID.VAEtxt,M146_baddID.VAEtxt,M147_baddID.VAEtxt,M148_baddID.VAEtxt,M149_baddID.VAEtxt,M151_baddID.VAEtxt,M153_baddID.VAEtxt,M154_baddID.VAEtxt,M157_baddID.VAEtxt,M158_baddID.VAEtxt,M159_baddID.VAEtxt,M161_baddID.VAEtxt,M162_baddID.VAEtxt,M163_baddID.VAEtxt,M164_baddID.VAEtxt,M166_baddID.VAEtxt,M168_baddID.VAEtxt,M170_baddID.VAEtxt,M171_baddID.VAEtxt,M174_baddID.VAEtxt,M175_baddID.VAEtxt,M177_baddID.VAEtxt,M178_baddID.VAEtxt,M180_baddID.VAEtxt,M183_baddID.VAEtxt,M184_baddID.VAEtxt,M185_baddID.VAEtxt,M187_baddID.VAEtxt,M188_baddID.VAEtxt,M189_baddID.VAEtxt,M190_baddID.VAEtxt,M193_baddID.VAEtxt,M196_baddID.VAEtxt,M198_baddID.VAEtxt,M199_baddID.VAEtxt,M202_baddID.VAEtxt,M205_baddID.VAEtxt,M206_baddID.VAEtxt,M207_baddID.VAEtxt,M212_baddID.VAEtxt,M215_baddID.VAEtxt,M218_baddID.VAEtxt,M219_baddID.VAEtxt,MA01_baddID.VAEtxt,MA02_baddID.VAEtxt,MA03_baddID.VAEtxt,MA08_baddID.VAEtxt,MA16_baddID.VAEtxt,MA17_baddID.VAEtxt,MA20_baddID.VAEtxt,MA21_baddID.VAEtxt,MA22_baddID.VAEtxt,MA23_baddID.VAEtxt,MA25_baddID.VAEtxt,MA35_baddID.VAEtxt,MA36_baddID.VAEtxt,MA39_baddID.VAEtxt,MA40_baddID.VAEtxt,MA41_baddID.VAEtxt,MA46_baddID.VAEtxt,MA47_baddID.VAEtxt,MA48_baddID.VAEtxt,MA54_baddID.VAEtxt,MA56_baddID.VAEtxt,PCA_Score1(0.3588697713152264),PCA_Score2(0.06713408416938713),PCA_Score3(0.04808619395531401)
p__Methanobacteriota_A__s__Methanococcus_maripaludis_C__RS_GCF_000018485,0.1411726156914372,,0.3385333199614669,0.122698239312681,0.2375298553896173,0.2153877704031849,0.3271775314743404,0.1169206206930025,0.1177197936724637,0.1175048960417266,0.1106262268206892,0.0833073887133781,0.2489415979165984,0.4801353010178986,0.2095351031674596,0.3197381704230052,0.2468560564780058,,0.3528462985144099,0.2604842249477471,0.2600068705578429,0.2166804610789997,0.1017708902833445,0.1212583369020235,0.1514966553987287,0.1788893412792815,0.3149498603334662,0.3434387693969369,0.2526209481168164,0.072631396206742,0.1234313744917069,0.191365638893148,0.1022222867931221,0.1496274846757712,0.2065321640288995,0.0259607732820189,0.066521590695519,0.2858953208621216,,,0.083248195038625,0.1020607505552847,0.1425941767078141,0.1799243709972149,0.1032603809562035,0.1178125725681212,0.2559972371276714,,0.0410755051291786,,0.3086984349645128,0.0889620807498437,0.344637410350578,0.1064132383696452,0.0163814220504528,0.2851099288925525,0.1028524125633595,0.0840360551164104,0.1235793993457246,0.0158526587736733,0.2747810093862411,0.2933386806998942,0.1929472614111861,0.24014246976181,0.3332704243956786,0.3251965688659287,0.22831922330919,0.3600047974260014,0.3271157771027231,0.4260955234363183,0.2404385247786393,0.0121021834514138,0.0865832278978549,0.2463118911732099,0.2469373104120376,0.3067188679694008,0.1838413858260636,0.2066749425026913,0.0575955463426824,0.0427206571381927,0.1777007542634142,0.1054735238372094,0.1014988420164266,0.5076735099125277,0.2939538457178171,0.128409518322695,0.0328031863931089,0.1376746561995288,0.1690823644001439,0.1974443380880712,0.120009296042884,0.5869539636542608,0.2225297080261005,0.2449997498813854,0.1193360437516302,0.1253945701065992,0.0916927951293154,0.0939478004518288,0.1350741729512334,0.0567196706609022,0.1511015393078032,0.1432509786484029,0.0333371197105425,0.1258112020828279,0.0726605348863373,0.1927100368323775,0.0630958598318775,0.0820788609743025,0.2922538770162665,0.5736925382990743,0.3290788591317228,0.0874266816598538,0.0734053683461723,0.1041000832416464,0.0886262656907259,0.1309372234848583,0.0241999796460686,0.0706111621953097,0.1239076136000318,0.2245578584856602,0.2737148893176959,0.5452703754079108,0.3075582109268074,0.062884300776102,0.0543209726134488,0.0490926137693379,-5.307268184497291,-1.13228949584591,-0.6909245457124071
p__Methanobacteriota__s__UBA349_sp002839705__GB_GCA_002839705,0.1958734491607216,,0.5860433682993997,0.4899921948229443,0.428175189827387,0.4279136103183536,0.4005293377805259,0.3332835663012535,0.1396344153265079,0.1404766150068778,0.208066422433814,0.058038368247233,0.4029810427052153,0.5142705379437542,0.2450036581754026,0.4372737072963976,0.289663088326667,0.210072769826965,0.2946135348545822,0.286729105368245,0.2797102545258253,0.2358432029994044,0.1358572521750457,0.1542067379730018,0.151234237953159,0.2267771963288112,0.3361669505416362,0.0848324044290434,0.1663736201164183,0.1729824144570072,0.1820937505486018,0.2351573002696353,0.2338417704879875,0.0517428127246976,0.376734105424154,0.0893375698633066,0.0681454342659535,0.3413301844478119,0.3597706272905932,0.2700020243028689,0.1842941054789207,0.0449428514265109,0.2416812982898381,0.3477410631084583,0.3624991153340476,0.2366353160347038,0.3104692009167183,0.2188757836730036,0.0586429063489766,,0.4174356479016108,0.2095829240762008,0.3356519639141535,0.2469981268017983,0.0169539216074396,0.2941994965629592,0.0857830970148676,0.1010566719855496,0.1489204006266635,0.1297116502081888,0.3644484850734925,0.218668909796468,0.2355215932855532,0.2142782485617327,0.3257524905433174,0.373668983813736,0.382347933998253,0.5350095556241059,0.29818252667138,0.3457518596821451,0.2718888957094073,0.025208266912023,0.0963281475809175,0.278289062316704,0.3304961461669952,0.3186903085333262,0.2457383513827159,0.27362748450586,0.1661445422420286,0.068148535663795,0.2954143811537625,0.0600384988047287,0.4129380525121337,0.5097465353278541,0.3645367841324227,0.2320356779707179,0.5060174673337713,0.2480708643904325,0.2368316165694891,0.1888116398774162,0.2192898943552303,0.8795362196102412,0.2945638115140856,0.362757519579389,0.4396416787890992,0.1307586626806742,0.0720888543984042,,0.0915460521767404,,0.450856285056031,0.285636336340705,0.1622088192246294,,0.0612112930354403,,0.2186445101079187,0.0926985458792432,0.3621689257931081,0.9351147645191176,0.399565397994342,0.1152166456385525,0.0837657062132378,0.0473687917659714,0.22538430390841,0.2191686860914168,0.0892800499403557,0.0785780109012911,0.1497503935817224,0.2021095466308659,0.2013265094206217,0.4706053282170424,0.3592553989200797,0.5155762167910722,0.0242355218214029,0.0692549764099602,-0.8260622148728418,-1.7942260813574953,-0.6743053812193658
p__Thermoproteota__s__DTCV01_sp011366425__GB_GCA_011366425,0.1110514584841776,0.3728648418948023,0.2289305613342212,0.4767423758290254,0.3094208617005973,0.3722108704589031,0.083481422455341,0.1914804172675641,0.298224955807179,0.440201168763939,0.2344454619137803,0.0390914285632983,0.672085191515913,0.2430562643908661,0.1326007648317811,0.3966043021572633,0.7286526297111814,0.0243131443828229,0.8048954451054591,0.3510870493487117,0.3176624147633524,0.3042673432069017,0.0539294936285402,0.4424137603174904,0.1866369833860134,0.0739282572269032,0.2062533262769609,,0.2756522205691737,0.3255734895260053,0.1640441778746339,0.0581044545044903,0.1309194838590719,0.762768536536319,0.1931200709558404,0.0585628716290336,0.3834975483237423,0.1662925976100246,0.3958592460778602,0.57095861841624,0.3296104426682276,0.253037200426373,0.3557937669497131,0.1437172339210752,0.2613729224346651,0.0853593753878876,0.5328094558457727,0.3605669018901324,0.044628633868445,0.0811868772276455,0.2342776259964789,0.0422517508162765,,,0.110449896906713,0.2894951960076543,0.0878221464402648,0.12086756384569,,0.0794409772001171,0.1676632867421592,0.309563171531282,0.2870671946365032,,0.2170727040002341,0.63214302186761,0.1260982952222865,0.1341195085167967,0.174504670418113,0.1296496599677788,0.4443044253844977,0.0118546651819706,0.0268893107814028,0.039687792503674,0.1733921759849978,0.1237591794337269,0.0619014813000144,0.0865714677388019,0.1956784046547504,0.0307856945883545,0.3641857449504602,0.2684571280442829,0.2137039689913391,0.3725627301961063,0.3328301507464835,0.0134766455394117,0.0448066911508787,0.1997231692325075,0.2001053090665614,0.1495345974331506,0.0477883143580964,0.1145533281227226,0.1786066469175512,0.3235175628808148,0.0956218317466597,0.0684217596543441,,0.0802811688971191,0.1383279901228612,0.2203811509960019,0.3581137073089279,0.2312606558047934,0.162022981727045,0.078541086713921,0.1276130891404039,0.3048920312598465,0.1215629730038818,0.1390945083820544,0.3885098870124736,0.1916626259760221,0.3132538526788748,0.1114882649604427,0.0276287454271291,0.2438380971623004,0.0449507810647475,0.2146904348549502,0.0430219754039271,0.0561193642879008,0.2155623130654643,0.0822394414873361,0.4461935020705485,0.7840988427122081,0.3490555081459361,0.1101195282375232,0.340572756875896,0.4052544611526203,-2.6921090394485265,-1.0229869537454397,5.924261450378377
p__Halobacteriota__s__Bog-38_sp003139855__GB_GCA_003139855,0.2760710607654255,0.2414691873517537,0.3240626681666059,0.136345923819969,0.4816155077369102,0.4539914115462913,0.5901127061155224,0.4835911946669777,0.2625616621362727,0.3564848001163517,0.4085706392503187,0.0995182408565394,0.5033442792337918,0.390252787388708,0.4145695055568438,0.4398648590693722,0.3757973214890434,0.1252740954858574,0.2240580701820858,0.4073482815687181,0.0517430508638741,0.2986988648040069,0.0952161533892217,0.1941460958896032,0.173101812670887,0.3352138250561244,0.3909130465560043,0.184328159291113,0.1823143172701091,0.4041508380038099,0.2288459449399973,0.3019979125961701,0.4172763987763492,0.3105213974756144,0.5573267661899377,0.2005320932061074,0.2242527448041885,0.3193452081182918,0.3410599272813533,0.8926548857250477,0.2025434663853068,0.3341112864263067,0.6116154727812073,0.079930253226293,0.0522524038182088,0.1208796390685926,0.5286457261017182,0.2087473178244362,0.1300049515587136,,0.3534163507850728,0.237523956906158,0.4476574282633948,0.3016031192210516,0.0569823940635145,0.1329143922585983,0.1090684056297855,0.0883885286867793,0.1711609918514164,0.1147954224416133,0.3205453197648251,0.4360443468246305,0.2305227020816647,0.3121149928087179,0.5753124474455246,0.4820195053108957,0.3942201708441519,0.1966698203584106,0.3941036894181361,0.2163981229489908,0.3216981665186149,0.0196594045288611,0.182628249991402,0.4053866975092536,0.2996385853620112,0.3802030387810504,0.2342286224104466,0.2515330397683148,0.3016181157305211,0.2523784862688993,0.6846083338254952,0.1426898017385039,0.5391235066862081,0.5207657511425733,0.3227808077386295,0.119684257448738,0.128903141405801,0.1556288837603568,0.4419443505556061,0.3790527014912181,0.1612474370956212,0.7914039544438702,0.3790471547740496,0.3277341858247575,0.4103095952721873,0.2080617240903431,0.3823363492247217,,0.0945719438166134,0.2254650797548275,0.0936844521538404,0.2119393207531635,0.0330647271127159,0.2158087031624012,0.1436661307703477,,0.2398182737836589,0.0688841945519673,,0.3785105776506872,0.3924578633786327,0.0828905562752707,0.2600225253737313,0.1461456299998204,0.3435437488526527,0.0108077592317198,0.1672326820154289,0.162308558906537,0.2670519140252112,0.273909095413838,0.1236581533290029,0.6336400992317095,0.2905997482076472,0.3326078121035041,0.2183334479233236,0.2951412664681748,1.7960364790025403,-1.0684527798995838,-1.2913879382338522
p__Nanoarchaeota__s__GCA-2686295_sp018819065__GB_GCA_018819065,0.0866183135326719,,0.7492139484181973,0.4147230006743655,0.5756809213030882,0.3272878196998175,0.7972758278761236,0.3191402304237404,0.3916092095519753,0.7120435545557678,0.6364593018478026,0.1901007252558116,0.1299567520990961,0.5121189061988223,0.2127610155895715,0.4421304096633457,0.5676552195918341,0.8802590864852295,0.1010175961636549,0.8628117680808384,0.3988420546035874,0.3624780140936701,0.4702910201796109,0.2203161726426709,,0.0746693812959916,0.1724908758257579,0.0438352653600452,0.9097862415299622,0.5682656074436281,0.0192437108025305,0.1803126098753991,0.3331062046541608,0.7324847208829739,0.048003658340505,0.2797216926767557,0.4096720900032707,0.32593129344543,0.5881864270522837,0.8285592708663586,,0.1902207959992419,0.2715738047417393,0.4322633822332017,0.1293644014612684,0.4648553971021673,0.6350913965949861,0.4268743777436362,,,0.3886119276938211,0.3573962026367571,0.627087790532185,0.445343643906738,0.0228494201550065,0.1781311113747122,0.190426840933989,0.3718182294227329,0.5332657851448925,0.4872089941657178,,,,,,,0.112781374363658,0.6710292078714899,0.733643440255714,,0.4401589735756367,0.5761332423352296,0.060489267241913,0.0499912513102519,,,0.3797293874321303,0.0786832895319037,,,,,,,,,0.1413095797739678,,0.3421486438193574,,0.1771118783888818,,0.6856564430310719,0.1704342176503018,,0.2640012410736925,0.4544888058236991,0.2717948747973928,,,,0.4106287438958311,,0.2603015623023139,0.3783133865262261,,,0.464649263882044,,,0.4893658683776771,,0.3640115459033743,,0.5732393646915711,0.0716775157914587,0.5043891086004192,0.4494033923921698,0.4832246161316118,0.1723770075230593,0.1694044375793414,,,,0.0569041384631366,0.5235717034854236,5.621104324907491,7.84602405533681,1.3210956336569861
p__Nanoarchaeota__s__JAHJUI01_sp018829185__GB_GCA_018829185,0.1286464534173439,,0.7957934792264011,0.2933957958524074,0.4517762542912091,0.303391353115945,0.664772120029227,0.2295835056869012,,0.6210952375214913,0.4989273334873492,,,,0.1502684780909041,0.3076821675365273,0.6797225463462198,0.6824524983065258,,0.4209760271675351,0.3409914311337226,0.1111773983674424,0.4444908632587565,0.1938295636041418,,0.122658527881577,0.0840762914306098,0.0535456214532731,0.6607086292360722,0.4328613372771724,0.0290757756223598,0.1231143154236974,,0.3562329239993152,,0.2786159728599962,0.3359298194123581,,0.3132506795652851,0.4655947281064257,,0.1936749636157207,0.1762290818730406,0.4441434437888232,,0.3865270867431454,0.4951539654483689,0.3978005996604704,0.0217957276288992,,0.2122136745034108,0.3725794945289215,0.6026685753680191,0.3334854821559727,0.0249656051501836,0.1577027905001575,0.1797163739828842,0.2956552790553456,0.5131596819466717,0.5262625922484028,,,0.1472702900847126,,,,,,0.4787579139445495,,,,,,0.1852310707921234,,,,,,,,,,,,,0.4527154806030071,0.322081370822486,,0.1545096845041108,,0.5787725898270775,0.0950914137880209,,0.0402226344913049,0.424115094742665,0.3303558669019094,0.3760586436047095,,,0.321095864250114,0.2700870239010376,0.2922820838506287,0.0119041462907846,,,0.2899377457813166,,,0.4110395997700523,,,,0.4503804360193108,0.0459853711434715,,0.4119973038200369,0.3742200815571804,0.1560261802639689,0.1236187112740432,,,0.25048634353394,0.0752107730257975,0.4006606968094524,2.1445234045150294,5.4980454509501495,0.4208929604270206
p__Nanoarchaeota__s__JAFCGI01_sp017608235__GB_GCA_017608235,0.0284035872795528,,0.3952366315572879,0.3567908270405982,0.2734505816685086,0.335475062311325,0.3169962693863675,0.1599465805575853,,0.5534081380381302,0.3144138089635139,,,,0.1482656061974859,0.1628199737923235,0.3446841483078735,0.4518687097845066,,0.0829815840859738,0.271515348411795,1.0,0.2804616533758916,0.2219611042875902,,0.1277062789801524,0.0659258373786558,0.1668786440153737,0.4938682404191136,0.2973826713708552,0.0272820645504852,0.0524247099173101,0.3010823242547816,0.3679479711247005,0.1807778873169769,0.2681220274668613,0.2073864243163592,,0.0564851611404634,0.30352938907141,,0.0963757347840912,0.0502708776842445,0.4452349615136369,0.1514351178179565,0.0934258204984746,0.2130617189584343,0.3287823297819314,0.0247503665373994,0.0100314183556126,0.2023029060083319,0.1815931394474244,0.4765462645803854,0.1949981420369245,0.0205078707321744,0.280910634300749,0.0879650022430083,0.0298933336002126,0.202359792871141,0.1719929590933674,,,0.1850825865993234,,,,0.201035650956305,,,,,,1.0,,0.1354251394377229,,,,,,,,,,,,,0.1200089321006999,0.0868244441763984,0.283576045554347,0.0540862955871283,,0.4090791883532266,0.0730379452414526,,0.1176625201882696,0.2577569318779353,0.1428209655010981,,,,0.2100743696169088,,0.0741628080407997,0.1156960545232851,,,0.2033263337089088,,,0.36356291273596,,0.0733721926130682,,0.4409342658414066,0.1269627016671335,0.1309513218154442,0.1766463876200256,0.2640563596386345,0.1979323501054059,0.1073315652168433,,,,0.0357465533106203,0.2247519798653738,-0.8485011125411711,2.2227356915844694,-0.9532728406256472
p__Thermoproteota__s__B15-G16_sp003649205__GB_GCA_003649205,0.0911715944607423,,0.0822480943575898,0.4808820904716835,0.3044621788065548,0.4342536286873727,0.0809081877964466,0.1292203745976153,0.3312094779099097,0.5744032537984302,0.1659258452665429,0.0890784405885908,0.8229674227368006,0.276182226312501,0.2077839764538875,1.0,0.729077381077272,0.2302287406939804,0.943144318357464,0.3780683069520498,0.267290939534298,0.2971072168842936,0.1595575706680694,0.069741738478165,0.3014604838607532,0.0662107351712605,,0.2282997432194398,0.3814766217607293,0.2908006873924775,0.1965720974121924,0.1211571786077693,0.0698337066535059,0.3597285743003013,0.2946666394811681,0.1331394824262495,0.5122470569665163,,0.4526214473369904,0.4696090377447864,0.2769008015891732,0.2556026535925137,0.0994357147939986,0.085864211699251,0.4364595547970079,0.1357915195393987,0.4584928189378684,0.3639132154077871,,0.26950785818679,,0.0325330400202469,,0.1284982257417813,0.0636306532370563,0.301055687652099,0.0851963702966222,0.1169989787200882,,0.1978250891277289,0.2201754936261062,,0.2642726397277631,0.1157071854762649,,,,,0.1746825900196032,0.154669135911754,,0.023713734969401,,,0.2264933950972308,,0.1577567203797147,0.1978344108874861,,,,0.194330465879993,0.2521260943801032,,0.395630212980958,,0.1096136334591718,,0.3391711298949012,0.247500016513767,0.016201828498352,,0.1243851825864884,0.3017598396171914,,0.1264563301827971,,0.0362082232041625,0.2684618789657667,0.1345188531360459,,0.2456374176109356,0.2676873188375394,0.1919283143003626,0.2930989331112125,0.1556530871981743,0.3462322385091079,0.0433354391988375,0.4596332853502924,0.1862657134446442,0.3644717425426808,0.0965050773646504,0.1404498826792315,0.2995438706342759,0.0846452722145736,0.3515467543268801,0.1178291194101143,0.0735329811509491,0.3435738492931153,0.1147363129879347,0.4041938306042556,0.5592486455135978,0.2417388782519247,0.1192717638560447,0.2038603088434051,0.3196613602289729,-0.37230899615203483,-2.6468133020330233,5.565549624426842
p__Asgardarchaeota__s__6H3-1_sp019058015__GB_GCA_019058015,0.0248571555075913,,0.1831599533310803,0.3157966207613538,0.191948931248177,0.2652176609658376,0.0445374798441227,,0.1331743774444131,0.5048130399115655,0.2194880040391516,0.0749231930994791,0.1442568081268782,0.2329460461520373,,0.2296394132218002,0.4731311234069195,0.1782892159915314,0.1587551961168313,0.3834562854691726,0.1515559164821639,0.2126173900349151,0.4776060857174518,0.1030596259750932,0.2049849651259732,0.0538987441175511,0.0932933572499845,,0.075713403221167,,0.1031700020835459,0.0309399263722497,0.1391661540529194,0.1515178898824794,0.1615236659964596,,0.3659336627111927,0.2069964164899435,0.2524072351852445,0.3782487247618809,0.0741184560960201,0.0971995192702025,0.1153285853220724,0.2245326702596037,0.0285352390303429,0.117580800938359,0.2832256226730428,0.1846299321614197,0.0427228664250221,,0.1749231930622424,0.0335818064276553,0.1527972012177025,0.1314697312117319,0.0510789494674528,,0.0649888145410558,0.0278621895370043,0.0478586061522853,0.0178328043224697,,,0.2571002276344825,0.125831088157891,,,0.137823243120367,0.7311874570826462,0.0902641721805803,,0.1791216779259627,0.0433502423935938,0.0914146255040201,0.032708031713274,0.1382026401123473,,,,,0.1525932925614486,,0.1595303000802692,0.7294210562001259,,0.3725639470920912,,,0.1672890946943923,0.0293837773893703,,0.067393194020714,,0.1435994787582995,0.0463653208225424,0.1854880200763069,0.0619466417715193,0.073845640504445,0.2009685014760618,0.0495390431141056,,0.1296592726908182,0.2002474404720078,,0.10432466946721,0.069645220065943,,0.2582040645827089,0.0800564903160354,,,0.2162530814328049,0.6222805031708007,0.1003660027262012,1.0,0.0266340687935974,0.0973824137669217,,0.0382782885880887,0.2517004953177275,0.1476772169510381,0.0679138613122488,,,0.1781673088405999,0.2213451240602667,0.213496421139562,-4.111620297548203,-1.0754638857834125,-0.4689663287888199
p__Nanoarchaeota__s__JAFCFZ01_sp017608385__GB_GCA_017608385,0.0576512600812841,,0.4403559945553888,0.0518117151717388,0.193491541258634,0.1829564788547696,0.1533865129277034,0.0584630785201488,0.1721173041733228,0.3057433774550325,0.2294981547133912,,,0.1062184206883266,0.1232827482047919,0.1116201433877699,0.2127647806903816,0.4131628828110835,0.2015826687132704,0.3747514799585316,0.1848629042245127,0.2184765073015779,0.275395140023951,0.2161638630053531,,0.0885761385510198,0.1057030050557953,0.2720423921922685,0.3594153670970337,0.2846889560598604,0.0283271879089778,0.027351591910464,,0.1222429131885842,0.0727386478263489,0.1468218801792588,0.1228838159679689,,0.2183200022735854,0.3542164917515196,,0.0955675638845572,0.0494176754041161,,0.062248857649201,0.0681971978970448,0.3465360675107872,0.3426675070874847,0.112325001061184,,0.0817839508874331,0.0908763179253407,0.3942861919509398,0.1413806771559463,0.0211716482349168,0.1349744360039147,0.0800228448621624,0.0329911912972459,0.1720094025815414,0.1295275370557297,,,0.3746192973245399,,,,,,0.1487467927000365,,,,,,,,0.1193890655627398,0.1678217654384807,,,,,,,,,0.0631465722162045,,0.1198643527498747,0.2577607202996596,0.0840118549148562,,0.4298309300882856,0.1717168105157964,,0.0835426593399871,0.0996141996331021,0.0682803076139937,,,,0.2351361266659475,0.2364780739216563,0.0699082722413962,0.1748475985885098,,,0.064824707249697,,,0.7899794007377597,,,,0.2464413057216644,0.0265857454237136,,0.129247689248274,0.2124559982118771,0.2880297642406642,0.0708984564635887,,,0.6477136977848212,0.0418954347488114,0.1036284492116879,-3.250564446133569,0.9828488592677154,-1.6936769371721256
p__Halobacteriota__s__Haloarcula_vallismortis__RS_GCF_000337775,0.8878383528338109,0.3973309074221468,0.8675659218677914,0.8988613138131957,1.0,0.460756958147446,0.6685734871347732,0.911974976905924,0.9052549323819892,0.6041940003707382,0.9679370967645108,0.5192805742025036,,0.7957623539875001,0.6833029189556326,0.6229474772885814,0.976874321721577,,0.9175469651084848,0.9136876114738768,0.9745426906372392,0.8422146389679901,0.891429190321077,0.7197695580027458,0.5922657838804792,1.0,0.7856519953852205,0.7061646243005165,0.9499106896334754,0.6568975667302507,0.5014150058661312,0.4222691056960108,0.6025052502094418,0.5648746167037155,0.9730526989125936,0.5956821253489842,0.7756159590278769,0.5526467662633984,,,0.7579625507588978,0.98255965785324,0.9660247956545804,0.3457832420884842,0.1208564502323574,0.8870622287696597,0.8047812147121581,0.1757195040681385,0.9073198198114468,0.8481619330514508,0.7977465147907522,1.0,0.7634171120084496,0.8032926546435377,0.0988075334133166,0.4851016472161299,0.4434503782591092,,0.8028597254433015,0.5510194848155271,0.5147494062452418,0.6756225943068369,0.6454465725322553,,0.8947829789809143,0.8668818807188519,0.9185699286326192,0.7179931364409943,0.9623012060448594,,,0.7155966568347433,0.4375567085682323,0.9067309635808588,0.4880251704389798,0.3467086132973074,,0.4484844377948214,0.780447883259724,0.6251124692333472,0.8475120741202476,0.3981954546401476,,0.1809533833062349,0.947180514213131,0.4266665498586836,0.4076357812110416,0.1889828274475233,0.962372792069742,0.6112811065738342,0.7338804534702854,,0.7653067995828228,0.6750562738330546,0.9667671163422216,1.0,0.7588440236348198,0.8206304151109989,0.7068243607171304,,0.9960893023401316,0.45910446040051,0.5361573712319878,0.8007571005469187,0.3887427885745866,0.824632072131051,0.6792662430122952,0.6901863338046759,0.8305743908490708,0.8597420217134816,1.0,,0.6283545884309103,0.8148237280648033,0.695509381801529,,0.9900761245617942,0.2851135977745509,1.0,0.8936422251664786,0.5718856399286002,,,0.2959234714349346,0.4374765631163706,0.9604648052187648,30.60066795696133,-3.839881812140315,-1.4466705344984125
p__Thermoplasmatota__s__UBA8886_sp002731905__GB_GCA_002731905,0.1504599315279573,0.2986716634485976,,,0.4647650731766214,0.4054368823934537,,,0.1979224806846573,0.6236746826899776,,0.0768498218215041,,,,0.0391165395323469,0.2141573796015238,0.1020184512283809,0.7189243748925472,0.2496064252859532,,0.0879330876696066,0.081505445835681,,0.1165593035460404,0.2301882144132971,0.1183950473840653,,0.4084668158271666,0.1962117141393689,0.172643507155692,0.1351540211591212,1.0,0.2151824745446308,0.3721399785149156,,0.0887338422291446,,0.2545070852449401,0.0697039950002114,0.135849762634009,0.0957946443525287,0.0864321425320397,,,0.2457592473604129,0.3126635785326124,,,,0.2049633465514984,0.139855930284514,0.2125000241688665,0.2986005486408368,0.0238960556251506,0.0840311718450007,0.1224485856979223,,0.1527328087482037,0.1106769213975464,0.3009947146928888,,,,,,0.4756335489003484,0.1785322053471957,,0.225023597067626,0.2157889052969781,0.0941164787639242,0.101304535211154,0.1898500321404909,0.1896516689706523,0.0370824957002402,0.1920138731363308,0.0463874125985211,0.3676525173775511,0.0883684542077824,0.1167741915988803,,0.1240909525783563,,,0.0487473438007624,0.066029448791078,0.1141668655184901,0.2573497618007203,0.2680119514031571,,,,,,,,0.2935762105308116,,0.1016105405272055,0.4849277108258601,,,0.2794077765315529,0.0130032510510928,0.2471996198816075,0.2362008602263485,0.0475448624315835,,0.1520753498903227,0.1625824343534338,,0.1593631276673219,,0.1619551545385752,0.1427659034327058,,,,,0.111648426200221,0.4664368206545734,0.3052108102566557,0.3044451430662557,0.0738009049714777,,-1.5936389863389182,-0.44961653287746683,-0.967208331533116
